Age,Education,Education Yrs,Marital Status,Employer,Occupation,Relationship Status,Sex,Capital Gain,Capital Loss,Hours per Week,Native Country,Salary
45, Assoc-voc,11, Divorced, Private, Exec-managerial, Not-in-family, Male,0,0,40, United-States,102147
30, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,40, United-States,231826
49, Some-college,10, Divorced, State-gov, Prof-specialty, Not-in-family, Female,0,0,20, United-States,247378
42, Some-college,10, Married-civ-spouse, Private, Craft-repair, Husband, Male,3103,0,45, United-States,78765
29, HS-grad,9, Never-married, Private, Other-service, Other-relative, Female,0,0,40, United-States,184078
21, Some-college,10, Never-married, Local-gov, Other-service, Not-in-family, Female,0,2001,40, United-States,102942
20, Some-college,10, Never-married, Private, Other-service, Own-child, Female,0,0,19, United-States,258430
59, 11th,7, Divorced, Private, Other-service, Not-in-family, Female,0,0,35, United-States,244554
26, 10th,6, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,55, United-States,252565
25, Masters,14, Never-married, Private, Other-service, Not-in-family, Female,0,0,37, United-States,262778
33, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,55, United-States,162572
35, HS-grad,9, Divorced, Private, Other-service, Unmarried, Female,0,0,40, United-States,65706
45, HS-grad,9, Married-civ-spouse, Federal-gov, Craft-repair, Husband, Male,0,0,40, United-States,102569
66, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,28, United-States,350498
67, 5th-6th,3, Widowed, ?, ?, Unmarried, Female,0,0,40, United-States,159542
33, Assoc-acdm,12, Never-married, Private, Sales, Not-in-family, Male,0,0,36, United-States,142383
38, HS-grad,9, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,40, Puerto-Rico,229236
72, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,12, United-States,56559
21, Some-college,10, Never-married, Private, Adm-clerical, Own-child, Female,0,0,12, United-States,27049
39, Some-college,10, Married-civ-spouse, Private, Farming-fishing, Husband, Male,0,0,60, United-States,36376
41, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,1887,40, United-States,194360
22, Some-college,10, Never-married, Private, Prof-specialty, Not-in-family, Male,0,0,12, United-States,246965
49, Some-college,10, Married-civ-spouse, Self-emp-inc, Exec-managerial, Husband, Male,15024,0,50, United-States,191277
24, Bachelors,13, Never-married, Private, Adm-clerical, Not-in-family, Male,0,0,32, United-States,268525
25, 11th,7, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, United-States,456604
26, Some-college,10, Married-civ-spouse, Private, Adm-clerical, Husband, Male,0,0,40, United-States,223464
50, HS-grad,9, Divorced, Private, Craft-repair, Not-in-family, Male,0,0,40, United-States,341797
23, HS-grad,9, Never-married, Private, Other-service, Not-in-family, Female,0,0,40, United-States,174461
41, 10th,6, Divorced, Private, Sales, Not-in-family, Male,0,0,48, United-States,392167
60, HS-grad,9, Divorced, Private, Protective-serv, Not-in-family, Male,0,0,40, United-States,210064
67, HS-grad,9, Divorced, ?, ?, Not-in-family, Female,0,0,7, United-States,233182
77, Bachelors,13, Married-civ-spouse, Local-gov, Adm-clerical, Husband, Male,3818,0,14, United-States,177550
62, Some-college,10, Divorced, Private, Other-service, Not-in-family, Female,0,0,60, United-States,143312
22, Some-college,10, Never-married, Private, Craft-repair, Own-child, Male,0,0,35, United-States,326334
37, Some-college,10, Divorced, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,179088
17, 11th,7, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,10, United-States,207637
52, Masters,14, Never-married, Federal-gov, Adm-clerical, Not-in-family, Female,0,0,40, United-States,37289
31, HS-grad,9, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,35, United-States,36069
23, Bachelors,13, Never-married, Federal-gov, Prof-specialty, Not-in-family, Male,0,0,40, United-States,53245
27, HS-grad,9, Never-married, Self-emp-inc, Craft-repair, Other-relative, Male,0,0,50, Mexico,399904
38, Some-college,10, Married-civ-spouse, Self-emp-inc, Exec-managerial, Wife, Female,0,0,45, United-States,199346
23, 10th,6, Never-married, Private, Other-service, Not-in-family, Female,0,0,40, United-States,343019
22, Some-college,10, Never-married, State-gov, Adm-clerical, Unmarried, Female,0,0,40, United-States,232742
61, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Farming-fishing, Husband, Male,0,0,40, United-States,390472
55, 5th-6th,3, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, Mexico,290124
23, Some-college,10, Never-married, Private, Other-service, Own-child, Female,4650,0,40, United-States,242912
39, 5th-6th,3, Married-spouse-absent, Private, Other-service, Unmarried, Female,0,0,40, Philippines,70240
38, Doctorate,16, Married-civ-spouse, Local-gov, Exec-managerial, Husband, Male,0,1887,50, United-States,286405
25, Some-college,10, Never-married, Private, Adm-clerical, Own-child, Female,0,0,40, United-States,153841
25, Bachelors,13, Never-married, Private, Sales, Unmarried, Male,0,0,44, Philippines,137367
66, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,24, United-States,313255
30, Some-college,10, Married-civ-spouse, Private, Adm-clerical, Wife, Female,0,0,40, United-States,100734
32, HS-grad,9, Never-married, Private, Farming-fishing, Own-child, Male,0,0,40, United-States,248584
43, Some-college,10, Married-civ-spouse, Private, Sales, Husband, Male,0,0,40, United-States,60001
18, 7th-8th,4, Never-married, Private, Sales, Own-child, Male,0,0,30, Mexico,335065
20, 11th,7, Never-married, Private, Craft-repair, Not-in-family, Male,0,0,60, United-States,219262
20, HS-grad,9, Never-married, Private, Transport-moving, Other-relative, Male,0,0,45, United-States,186830
34, Masters,14, Divorced, Private, Exec-managerial, Unmarried, Female,0,0,40, United-States,226385
33, Assoc-acdm,12, Married-spouse-absent, Private, Machine-op-inspct, Unmarried, Male,0,0,40, United-States,609789
40, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,60, United-States,307767
33, HS-grad,9, Married-civ-spouse, Private, Sales, Husband, Male,0,0,60, United-States,217460
30, HS-grad,9, Never-married, Private, Machine-op-inspct, Not-in-family, Male,0,1741,42, United-States,104052
41, Preschool,1, Never-married, Local-gov, Handlers-cleaners, Own-child, Female,0,0,30, United-States,160893
20, Some-college,10, Never-married, Private, Adm-clerical, Own-child, Female,0,0,12, United-States,68358
40, Bachelors,13, Married-civ-spouse, Self-emp-not-inc, Sales, Husband, Male,0,0,50, United-States,243636
44, Bachelors,13, Divorced, Self-emp-not-inc, Exec-managerial, Not-in-family, Male,0,0,40, United-States,71269
50, 5th-6th,3, Married-civ-spouse, Private, Machine-op-inspct, Wife, Female,0,0,35, Philippines,71898
38, Prof-school,15, Divorced, ?, ?, Not-in-family, Female,0,0,30, United-States,212048
30, HS-grad,9, Married-civ-spouse, Local-gov, Handlers-cleaners, Other-relative, Male,0,0,25, United-States,115040
45, Some-college,10, Divorced, Private, Sales, Not-in-family, Male,4650,0,40, United-States,111994
25, Bachelors,13, Never-married, Private, Prof-specialty, Own-child, Female,0,0,40, United-States,210794
22, Some-college,10, Never-married, ?, ?, Own-child, Male,0,0,40, United-States,88126
25, Some-college,10, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, United-States,570821
63, Bachelors,13, Married-civ-spouse, ?, ?, Husband, Male,0,0,40, United-States,146196
55, HS-grad,9, Married-civ-spouse, State-gov, Farming-fishing, Husband, Male,0,0,40, United-States,169482
26, Some-college,10, Never-married, Private, Other-service, Not-in-family, Female,0,0,30, United-States,63577
22, Some-college,10, Never-married, Private, Machine-op-inspct, Not-in-family, Male,0,0,40, United-States,208946
41, HS-grad,9, Divorced, Self-emp-not-inc, Craft-repair, Not-in-family, Male,0,0,40, United-States,26598
21, Assoc-voc,11, Never-married, Private, Protective-serv, Not-in-family, Male,0,0,40, United-States,189203
39, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,40, United-States,183892
82, Assoc-voc,11, Widowed, ?, ?, Not-in-family, Female,0,0,8, United-States,194590
18, 11th,7, Never-married, Private, Sales, Own-child, Male,0,0,15, United-States,188616
60, 11th,7, Divorced, Private, Protective-serv, Not-in-family, Male,0,0,40, United-States,116707
22, Some-college,10, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,20, United-States,99199
39, Some-college,10, Never-married, Local-gov, Protective-serv, Not-in-family, Female,0,0,40, United-States,183620
34, HS-grad,9, Married-civ-spouse, Private, Adm-clerical, Husband, Male,0,0,40, United-States,110476
50, Masters,14, Divorced, Local-gov, Prof-specialty, Not-in-family, Female,2202,0,30, ?,157043
53, Some-college,10, Divorced, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,150726
27, HS-grad,9, Never-married, Private, Sales, Own-child, Male,0,0,60, United-States,214695
37, Some-college,10, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,0,0,50, United-States,172694
25, HS-grad,9, Married-civ-spouse, Private, Other-service, Husband, Male,0,0,50, Mexico,344804
33, Some-college,10, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,60, Peru,319422
34, Bachelors,13, Married-civ-spouse, State-gov, Prof-specialty, Husband, Male,0,0,55, United-States,327902
35, Assoc-voc,11, Never-married, Private, Other-service, Not-in-family, Female,0,0,65, United-States,438176
51, Some-college,10, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,0,45, United-States,197656
33, 10th,6, Married-civ-spouse, Private, Farming-fishing, Husband, Male,0,0,40, United-States,219838
57, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Farming-fishing, Husband, Male,0,0,60, United-States,35561
25, Some-college,10, Never-married, ?, ?, Own-child, Male,0,0,40, United-States,156848
56, 7th-8th,4, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,0,0,40, United-States,190257
34, Bachelors,13, Divorced, Private, Exec-managerial, Not-in-family, Male,0,0,85, England,156464
36, Bachelors,13, Never-married, Private, Prof-specialty, Not-in-family, Male,0,0,40, United-States,65624
46, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,201699
55, HS-grad,9, Married-civ-spouse, Private, Farming-fishing, Husband, Male,0,0,45, United-States,349910
88, Prof-school,15, Married-civ-spouse, Self-emp-not-inc, Exec-managerial, Husband, Male,0,0,40, United-States,187097
60, Some-college,10, Married-civ-spouse, Self-emp-not-inc, Exec-managerial, Husband, Male,0,0,35, Columbia,264314
40, Masters,14, Separated, Self-emp-not-inc, Exec-managerial, Unmarried, Female,0,0,20, United-States,282678
21, Some-college,10, Never-married, Private, Sales, Own-child, Female,0,0,55, United-States,188923
46, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Wife, Female,0,0,36, United-States,114797
56, Doctorate,16, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,50, United-States,245215
36, HS-grad,9, Divorced, Self-emp-not-inc, Transport-moving, Not-in-family, Male,0,0,60, United-States,36270
67, Some-college,10, Married-civ-spouse, Self-emp-not-inc, Sales, Husband, Male,0,0,40, United-States,107138
35, Some-college,10, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,60, United-States,77820
20, Some-college,10, Never-married, Private, Farming-fishing, Not-in-family, Female,0,0,40, United-States,39477
34, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,1573,40, United-States,58305
23, HS-grad,9, Never-married, Private, Craft-repair, Own-child, Male,0,0,40, Philippines,359759
19, HS-grad,9, Never-married, ?, ?, Own-child, Male,0,0,30, United-States,249147
19, Some-college,10, Never-married, Private, Farming-fishing, Not-in-family, Female,0,0,15, United-States,44797
25, Some-college,10, Never-married, Private, Handlers-cleaners, Own-child, Male,0,0,40, United-States,164488
53, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,48413
18, Some-college,10, Never-married, ?, ?, Own-child, Female,0,1602,40, Cambodia,261276
31, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Farming-fishing, Husband, Male,0,0,91, United-States,36592
33, 7th-8th,4, Married-civ-spouse, Private, Handlers-cleaners, Husband, Male,0,0,40, Mexico,280923
33, Some-college,10, Divorced, Federal-gov, Other-service, Not-in-family, Male,0,0,40, United-States,29617
45, Prof-school,15, Divorced, Self-emp-inc, Prof-specialty, Unmarried, Male,25236,0,36, United-States,208802
35, Some-college,10, Divorced, Private, Other-service, Unmarried, Female,0,0,40, United-States,189240
20, HS-grad,9, Never-married, ?, ?, Not-in-family, Male,0,0,40, United-States,37932
36, 11th,7, Married-civ-spouse, Private, Transport-moving, Husband, Male,0,0,40, United-States,181705
36, HS-grad,9, Married-civ-spouse, Private, Machine-op-inspct, Husband, Male,0,0,85, United-States,147548
51, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Exec-managerial, Husband, Male,0,0,30, United-States,306784
45, Masters,14, Married-civ-spouse, ?, ?, Husband, Male,0,0,40, United-States,260953
45, Prof-school,15, Divorced, State-gov, Prof-specialty, Unmarried, Male,25236,0,36, United-States,190406
24, 5th-6th,3, Never-married, Private, Machine-op-inspct, Other-relative, Male,0,0,40, Mexico,230229
28, Assoc-voc,11, Never-married, Private, Tech-support, Own-child, Female,2174,0,36, United-States,46987
63, 11th,7, Married-civ-spouse, Private, Sales, Husband, Male,0,0,22, United-States,301108
35, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,60, United-States,263081
25, Bachelors,13, Married-civ-spouse, Self-emp-not-inc, Exec-managerial, Wife, Female,0,0,40, United-States,37741
36, Assoc-voc,11, Married-civ-spouse, Private, Exec-managerial, Wife, Female,7298,0,55, United-States,115834
44, HS-grad,9, Never-married, Private, Other-service, Not-in-family, Male,0,0,30, United-States,150076
49, HS-grad,9, Divorced, Self-emp-not-inc, Farming-fishing, Not-in-family, Female,0,0,28, United-States,148254
52, 1st-4th,2, Married-civ-spouse, Private, Farming-fishing, Husband, Male,0,0,40, United-States,183611
27, Bachelors,13, Never-married, Private, Handlers-cleaners, Not-in-family, Male,0,0,40, United-States,258768
35, Some-college,10, Never-married, Private, Adm-clerical, Unmarried, Male,0,0,40, United-States,287658
51, Bachelors,13, Married-civ-spouse, Private, Prof-specialty, Husband, Male,0,0,50, United-States,95946
49, 7th-8th,4, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,40, United-States,31267
35, Bachelors,13, Married-civ-spouse, Local-gov, Sales, Husband, Male,7298,0,40, Philippines,302149
28, Some-college,10, Divorced, Private, Exec-managerial, Not-in-family, Female,0,0,40, United-States,250135
37, Some-college,10, Divorced, Private, Craft-repair, Not-in-family, Male,0,0,50, United-States,176073
65, Bachelors,13, Divorced, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,23580
24, Bachelors,13, Never-married, Private, Other-service, Own-child, Female,0,0,40, United-States,163665
30, Assoc-acdm,12, Never-married, Federal-gov, Prof-specialty, Not-in-family, Female,0,0,40, United-States,43953
38, HS-grad,9, Married-civ-spouse, Private, Craft-repair, Husband, Male,0,0,65, United-States,144860
58, HS-grad,9, Married-civ-spouse, Self-emp-not-inc, Sales, Husband, Male,0,0,55, United-States,61474
57, Masters,14, Married-civ-spouse, Private, Exec-managerial, Husband, Male,0,1977,40, United-States,141570
40, Bachelors,13, Married-civ-spouse, Private, Exec-managerial, Wife, Female,0,0,45, United-States,225660
42, Some-college,10, Divorced, Private, Adm-clerical, Not-in-family, Female,0,0,40, United-States,336891
